ts,airline,hour,count,min,p25,p50,p75,p90,max
2025-03-20 00:00:00,UA,16,966,-22.0,-6.0003807881353195,-3.0001207865259647,5.022376194977744,35.69989444930044,333.0
2025-03-20 00:00:00,WN,16,1616,-15.0,-3.9628523348246314,0.0,8.924561993432542,27.056297108952908,283.0
2025-03-20 00:00:00,AA,17,1072,-18.0,-5.022376194977744,-1.01,17.15649416584582,57.45614011573423,1192.0
2025-03-20 00:00:00,DL,17,1244,-29.0,-7.03964781329143,-1.9813812853544068,10.044983161068599,40.980988847527684,1073.0
2025-03-20 00:00:00,UA,17,932,-20.0,-5.022376194977744,-1.9813812853544068,5.022376194977744,35.69989444930044,343.0
2025-03-20 00:00:00,WN,17,1649,-15.0,-3.9628523348246314,0.0,12.001040013389092,37.13746682828029,304.0
2025-03-20 00:00:00,AA,18,1157,-18.0,-5.022376194977744,-1.01,17.849535601381675,59.78562868134215,1264.0
2025-03-20 00:00:00,DL,18,1125,-24.0,-7.03964781329143,-3.0001207865259647,8.924561993432542,40.1817788775486,313.0
2025-03-20 00:00:00,UA,18,1009,-19.0,-6.0003807881353195,-1.9813812853544068,6.0003807881353195,40.980988847527684,853.0
2025-03-20 00:00:00,WN,18,1627,-16.0,-3.9628523348246314,0.0,11.086028370328492,31.704973071152452,252.0
2025-03-20 00:00:00,AA,19,1116,-18.0,-5.022376194977744,-1.01,20.897765817592276,63.4113824398483,846.0
2025-03-20 00:00:00,DL,19,1018,-23.0,-6.0003807881353195,-1.01,17.849535601381675,51.992421118697585,939.0
2025-03-20 00:00:00,UA,19,903,-23.0,-7.03964781329143,-1.9813812853544068,7.03964781329143,34.31378257078008,271.0
2025-03-20 00:00:00,WN,19,1686,-15.0,-5.022376194977744,-1.01,10.044983161068599,32.97574798981021,269.0
2025-03-20 00:00:00,AA,20,897,-20.0,-3.9628523348246314,-1.01,17.849535601381675,49.957129881134726,691.0
2025-03-20 00:00:00,DL,20,761,-25.0,-6.0003807881353195,-1.9813812853544068,12.001040013389092,42.628827728434494,844.0
2025-03-20 00:00:00,UA,20,661,-18.0,-5.022376194977744,-1.01,12.997499126390684,55.20687320920256,531.0
2025-03-20 00:00:00,WN,20,1664,-16.0,-5.022376194977744,-1.01,12.997499126390684,40.1817788775486,271.0
2025-03-20 00:00:00,AA,21,616,-17.0,-3.9628523348246314,1.01,17.15649416584582,46.137298677665186,1420.0
2025-03-20 00:00:00,DL,21,648,-16.0,-5.022376194977744,-1.9813812853544068,7.03964781329143,25.995604398722985,835.0
2025-03-20 00:00:00,UA,21,392,-20.0,-6.0003807881353195,-1.9813812853544068,10.044983161068599,40.1817788775486,152.0
